@id,@lon,@lat,name,stars,city,street
309894643,21.4315704,41.9953933,Пелистер,3,Skopje,Macedonia Square
367252434,21.4115663,41.9936875,Бифе Челник,2,Skopje,Franklin Ruzvelt
382645252,22.0215553,41.4347276,Brioni,1,Kavadarci,Дисанска
386705447,22.0115107,41.4412063,Ramazzoti,2,Kavadarci,Булевар Македонија
386705584,22.0096102,41.4410295,Exclusive,2,Kavadarci,Булевар Македонија
393755446,22.7220346,41.1844141,Фук Так,3,Star Dojran,Маршал Тито
411006922,21.4140669,41.9947432,Интермецо,1,Skopje,Naroden Front
411634092,21.2485747,41.368101,Скар,1,Krushevo OT,Ilindenska
411634094,21.2486257,41.3681312,Бенетон,3,Krushevo OT,Ilindenska
414619170,21.2151321,41.5065603,Cardak,0,Makedonski Brod,Partizanska
414619172,21.2177087,41.5075223,Lisec,3,Makedonski Brod,Marshal Tito
419115353,21.2442677,41.541066,Пешна,3,Lokvica,R1106
419829216,22.0111128,41.4412564,Kico,3,Kavadarci,Булевар Македонија
419829221,22.0135418,41.4407867,Riben restorant,1,Kavadarci,Булевар Македонија
419829868,22.0116142,41.4331716,Aleksandrija,1,Kavadarci,Braka Hadzi-Tefovi
427013440,22.0121336,41.4411582,Spandja,3,Kavadarci,Булевар Македонија
429175192,21.4438183,41.9768256,Журнал,3,Skopje,Народни Херои
442545329,22.4125757,41.9153534,Пролет,2,Kochani,Nikola Karev
444360934,22.4062744,41.9596507,Гратче,0,Kochani,R1309
444695321,22.4078181,41.9561396,Тополник,0,Kochani,Jane Sandanski
444695367,22.6230389,41.8339517,Ribnik Blatec,3,Blatec,R1304
